n,noise_type,coef_type,rep,seed,miae,rmise,beta_mae,beta_rmse,err_mae,err_rmse
2000,heavy_tailed,quadratic,18,141,0.0758899541892677,0.09459839439726306,0.051238077318469244,0.054822794620399753,0.589794307462081,0.7416939264227447
2000,heavy_tailed,quadratic,19,142,0.0778958216625,0.0975498990733184,0.03493295414739911,0.046784204177577324,0.613138905305303,0.7776250818282878
2000,heavy_tailed,quadratic,20,143,0.07984466915099395,0.10019010440943385,0.029534142391513363,0.03000147063890421,0.6592860315208401,0.8445423726969195
2000,heavy_tailed,quadratic,21,144,0.07791837508833724,0.09932944705777927,0.05350139963000422,0.06469382175492164,0.6029893240240132,0.7581899812406073
2000,heavy_tailed,quadratic,22,145,0.07649301791412233,0.09588495777017814,0.058067377596443315,0.07350118843140294,0.6053134764649722,0.7785401334955124
2000,heavy_tailed,quadratic,23,146,0.07867344058358336,0.09971030855278452,0.042546242678558444,0.05237407985888202,0.6039021196675803,0.742017542149913
2000,heavy_tailed,quadratic,24,147,0.08308235481096113,0.10490257187730163,0.01372838415051797,0.014008721990855627,0.5602446056571169,0.7094357133131709
2000,heavy_tailed,quadratic,25,148,0.08311850175535032,0.10405831002160752,0.10797759389179518,0.11074527291648335,0.6248077835471818,0.7987097451803216
2000,heavy_tailed,quadratic,26,149,0.07998505066698781,0.10126653650597202,0.012916311947029246,0.015166871332051947,0.589325001198146,0.7499455066145244
2000,heavy_tailed,quadratic,27,150,0.08138534666703043,0.10213437196643659,0.04095258024471693,0.04096098755863108,0.6522630570664399,0.8211601241205617
2000,heavy_tailed,quadratic,28,151,0.08583100269814753,0.106809755786037,0.09347840536456503,0.09347848176629128,0.6758850976527196,0.8477538867677775
2000,heavy_tailed,quadratic,29,152,0.07982121657862373,0.09938020091160012,0.020978991370501743,0.023007383873304043,0.6522174148697042,0.8166001017584464
2000,heavy_tailed,bump,0,123,0.07482560591739087,0.09435199174338736,0.03200397463857996,0.033413743248483396,0.5642933297585802,0.7072947807766223
