n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,bandwidth_input,bandwidth_method,best_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_abs_error,rho_abs_error,Sigma_fro_error
2000,quadratic,5,128,1,,135.6296591249993,0.13,fixed,0.13,1.0,0.6,0.026879977338133226,0.03440041265997361,0.02537386911810202,0.034944833153921676,0.01902935237585792,0.02506002511593347,0.02631444039803288,0.03527606678077497,0.028442652182878003,0.004006102260703748,0.04432885755479866
2000,quadratic,6,129,1,,152.96076929196715,0.13,fixed,0.13,1.0,0.6,0.03312335491602391,0.04325698379389584,0.025718185853834896,0.03452223220463704,0.0275524768475671,0.0370047792510237,0.027169352664687674,0.03602130396638101,0.013936744352233243,0.01638033083513879,0.03987915246933878
2000,quadratic,7,130,1,,152.6370568749262,0.13,fixed,0.13,1.0,0.6,0.027761463097116572,0.03691580700214488,0.010251755380199734,0.011253371035555829,0.02229622027314209,0.02985711798470897,0.00941200087388272,0.010323737931656527,0.0342578865677301,0.02069445581651075,0.07506149220090742
2000,quadratic,8,131,1,,152.36239374999423,0.13,fixed,0.13,1.0,0.6,0.03133015177206157,0.0395942651822997,0.0105072547107119,0.010648794542565319,0.025921884338932444,0.03272952793288045,0.010312081952482455,0.010395351573748985,0.037287752199517854,0.022817070671266815,0.08193066225626086
2000,quadratic,9,132,1,,150.77855916600674,0.13,fixed,0.13,1.0,0.6,0.029700981351830042,0.03898265885629404,0.04458966860248448,0.05051261522129141,0.02438914037298695,0.031487271633076186,0.043190394300370194,0.049454536718435936,0.038320437450595435,0.027554061890749604,0.08851846861216478
2000,quadratic,10,133,1,,150.24733420892153,0.13,fixed,0.13,1.0,0.6,0.02983974694460547,0.04008423214958933,0.00900263338384577,0.012074584414134337,0.026188758677644534,0.03446740152318155,0.009665093822153858,0.013289360071986625,0.04102681638079453,0.016060540172843307,0.08105081553859023
2000,quadratic,11,134,1,,149.77038862509653,0.13,fixed,0.13,1.0,0.6,0.03174223240505347,0.04084246533041876,0.012753421471070725,0.012840955236618209,0.025225180237111892,0.03187395707767789,0.012986175799118982,0.013073489356696484,0.0016617132592610107,0.008106019213905968,0.013067647551434223
2000,quadratic,12,135,1,,115.12722129106987,0.13,fixed,0.13,1.0,0.6,0.03522457601825741,0.04437820139663855,0.019946245231653226,0.023467919685889762,0.02547509083009613,0.032688798988416846,0.0187689916967948,0.022527698219316515,0.0490027302527144,0.041768850363607,0.11982782302621228
2000,quadratic,13,136,1,,115.21147720899899,0.13,fixed,0.13,1.0,0.6,0.03226616175810871,0.042249339256314716,0.012161241677312695,0.012974546520201824,0.027161116728045605,0.03537479690089736,0.01272797444694973,0.014079928697132716,0.01636958309932235,0.00011864652407644893,0.027082692721481613
2000,quadratic,14,137,1,,114.26305412501097,0.13,fixed,0.13,1.0,0.6,0.031782200719554246,0.04006029644871955,0.014722716617076914,0.014846694246123306,0.024728410991790982,0.03159262970744506,0.015171881606843574,0.015241945353006802,0.028816020634409356,0.0484773016724247,0.09973824545271308
2000,quadratic,15,138,1,,113.53481750003994,0.13,fixed,0.13,1.0,0.6,0.029509066677268124,0.037636330527920384,0.017511759479447386,0.01871869103179398,0.023619038592796283,0.029356494259225763,0.0181664713481402,0.01937782078262387,0.01947772252234725,0.01386007483414109,0.04512860612970683
2000,quadratic,16,139,1,,113.70524962502532,0.13,fixed,0.13,1.0,0.6,0.03086467544383774,0.040681126958916125,0.02318534729980315,0.02883210312731325,0.02540992174945978,0.033177054796785926,0.021682942806449557,0.02643463826533557,0.038182101011489555,0.009460231422560583,0.07046137749647631
2000,quadratic,17,140,1,,113.71764566691127,0.13,fixed,0.13,1.0,0.6,0.031738921116149586,0.04157232553043395,0.021209483899558013,0.022783405572740462,0.024590782123763758,0.03259863767951875,0.019849479838582207,0.022259872612678477,0.001684869919184151,0.0040611989919809854,0.007549282273499059
2000,quadratic,18,141,1,,119.35336754098535,0.13,fixed,0.13,1.0,0.6,0.028737133167183175,0.03899320467509041,0.02444242308454636,0.024576419818595617,0.02235848508658782,0.029643480301921696,0.021906632799833847,0.022026564376761523,0.02217205844430581,0.03159841962714893,0.0699333001408869
