rho,rep,seed,miae,rmise,beta_mae,beta_rmse,se_beta_nonzero,ppv_beta_nonzero,spe_beta_nonzero,npv_beta_nonzero,se_const_zero,ppv_const_zero,spe_const_zero,npv_const_zero,se_const_nonzero,ppv_const_nonzero,spe_const_nonzero,npv_const_nonzero,se_vary,ppv_vary,spe_vary,npv_vary
0.9,19,142,0.13774022465262825,0.259466219867788,0.01224254953520488,0.014022971863076158,1.0,1.0,1.0,1.0,0.35909090909090907,0.9294117647058824,0.94,0.4,0.32727272727272727,0.782608695652174,0.9811320754716981,0.8754208754208754,0.8666666666666667,0.18396226415094338,0.3709090909090909,0.9444444444444444
0.9,20,143,0.12495316871697833,0.20820762386373168,0.016608940099562826,0.02642093784248121,1.0,1.0,1.0,1.0,0.2636363636363636,0.8656716417910447,0.91,0.35968379446640314,0.12727272727272726,0.7777777777777778,0.9924528301886792,0.8456591639871383,0.8444444444444444,0.1557377049180328,0.2509090909090909,0.9078947368421053
0.9,21,144,0.1415256530640025,0.238448622550473,0.0101004297885526,0.01559397636072841,1.0,1.0,1.0,1.0,0.31363636363636366,0.92,0.94,0.3836734693877551,0.09090909090909091,0.8333333333333334,0.9962264150943396,0.8407643312101911,0.8888888888888888,0.16736401673640167,0.27636363636363637,0.9382716049382716
0.9,22,145,0.1492122926784748,0.2411928730793523,0.005752391888819454,0.008445260422174862,1.0,1.0,1.0,1.0,0.18181818181818182,0.9090909090909091,0.96,0.34782608695652173,0.12727272727272726,0.875,0.9962264150943396,0.8461538461538461,0.9333333333333333,0.15671641791044777,0.1781818181818182,0.9423076923076923
0.9,23,146,0.14350531612465703,0.2332235336137016,0.005771153715120684,0.009366538282636372,1.0,1.0,1.0,1.0,0.2863636363636364,0.8289473684210527,0.87,0.35655737704918034,0.23636363636363636,0.7647058823529411,0.9849056603773585,0.8613861386138614,0.8,0.15859030837004406,0.3054545454545455,0.9032258064516129
0.9,24,147,0.13182140436693607,0.2087850454479688,0.004294033932948511,0.006806411870731044,1.0,1.0,1.0,1.0,0.25,0.9166666666666666,0.95,0.36538461538461536,0.2,1.0,1.0,0.8576051779935275,0.8888888888888888,0.1606425702811245,0.24,0.9295774647887324
0.9,25,148,0.13093096186396216,0.21235739575181253,0.005358631737793664,0.00898066689194625,1.0,1.0,1.0,1.0,0.3090909090909091,0.9714285714285714,0.98,0.392,0.09090909090909091,0.5,0.9811320754716981,0.8387096774193549,0.9333333333333333,0.175,0.28,0.9625
0.9,26,149,0.11418074821374044,0.1932539918805949,0.014742988408665924,0.021621997684928253,1.0,1.0,1.0,1.0,0.44545454545454544,0.9607843137254902,0.96,0.44036697247706424,0.2,0.6875,0.9811320754716981,0.8552631578947368,0.9333333333333333,0.2079207920792079,0.41818181818181815,0.9745762711864406
0.9,27,150,0.1217448878755622,0.2107126832235431,0.009869640979833448,0.016989013038137747,1.0,1.0,1.0,1.0,0.35,0.927710843373494,0.94,0.39662447257383965,0.4,0.88,0.9886792452830189,0.888135593220339,0.8666666666666667,0.18396226415094338,0.3709090909090909,0.9444444444444444
0.9,28,151,0.13031453000072687,0.22952751190950804,0.004237579092302825,0.0062342443830111505,1.0,1.0,1.0,1.0,0.36818181818181817,0.8526315789473684,0.86,0.38222222222222224,0.2909090909090909,0.8421052631578947,0.9886792452830189,0.8704318936877077,0.7333333333333333,0.16019417475728157,0.3709090909090909,0.8947368421052632
0.9,29,152,0.12974799755549973,0.2154590708854504,0.003953820644403921,0.006622533728845627,1.0,1.0,1.0,1.0,0.29545454545454547,0.9154929577464789,0.94,0.37751004016064255,0.18181818181818182,0.8333333333333334,0.9924528301886792,0.8538961038961039,0.8888888888888888,0.16877637130801687,0.28363636363636363,0.9397590361445783
