n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,bandwidth_input,bandwidth_method,best_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_abs_error,rho_abs_error,Sigma_fro_error
500,bump,11,134,1,,9.445255459053442,0.13,fixed,0.13,1.0,0.6,0.0693505001342979,0.08784089237942735,0.013310920017948868,0.015879779692867708,0.058647695648090296,0.07451219373790142,0.018152489317253773,0.021238560997673264,0.1846012763075603,0.06209804935209606,0.3467740416073118
500,bump,12,135,1,,9.291268917033449,0.13,fixed,0.13,1.0,0.6,0.06510984448137769,0.0862202462833905,0.020861824823170227,0.021758674271697625,0.05780413229683421,0.07585773663152155,0.020160448973632228,0.02165529332160597,0.12333847376169138,0.032355728211832746,0.22667866376975931
500,bump,13,136,1,,9.439723999937996,0.13,fixed,0.13,1.0,0.6,0.07182112653177684,0.09437656049493658,0.007335652307428608,0.010039566902530668,0.053750644596273135,0.07150980004139167,0.007393116267454536,0.007629015462856568,0.24575672840696405,0.06963342185493115,0.44807633498351446
500,bump,14,137,1,,9.430530708050355,0.13,fixed,0.13,1.0,0.6,0.06918557621325215,0.08690194031556106,0.03880476163820301,0.04194319129285273,0.055875498025551126,0.07322409552515889,0.03470134966480942,0.037772695701336935,0.1514399724792308,0.036254861311053044,0.27469086364927164
500,bump,15,138,1,,9.454665582976304,0.13,fixed,0.13,1.0,0.6,0.0686398419935136,0.09206633501777418,0.04724646529923304,0.049355033776957165,0.05518829117859175,0.07608101832481885,0.03681457444740821,0.04157240891730192,0.08007397493756052,0.0753533549239821,0.2009284740199346
500,bump,16,139,1,,9.391617499990389,0.13,fixed,0.13,1.0,0.6,0.06312667291408051,0.0870710756023319,0.008464491524070583,0.008650351845777123,0.05590715053511682,0.07477236488155625,0.00941732549009866,0.011172924512805046,0.18428142558978833,0.09332324150735405,0.3709836295757415
500,bump,17,140,1,,9.382498083054088,0.13,fixed,0.13,1.0,0.6,0.06809343430895598,0.08954342467172273,0.03379412354421185,0.03384876522827219,0.05704881662857004,0.07359308547979951,0.03515983360345709,0.03635509858400015,0.11434691407762332,0.06263782595696032,0.2386291673175145
500,bump,18,141,1,,9.419574750005268,0.13,fixed,0.13,1.0,0.6,0.06468917019185128,0.08629026031226752,0.036650139748808375,0.037042611581917476,0.05385962285317615,0.07229570694463329,0.026591850586896726,0.026746731004354343,0.11224142495638767,0.002303678663283071,0.18661781685017004
500,bump,19,142,1,,9.431860083946958,0.13,fixed,0.13,1.0,0.6,0.06675200396147062,0.09299543404440729,0.023207727879931195,0.025249827330575344,0.05291846787986793,0.0746454939093635,0.02622337318446366,0.02698730534561695,0.16318591299880403,0.09744131154131619,0.34302359772072544
500,bump,20,143,1,,9.359432833036408,0.13,fixed,0.13,1.0,0.6,0.0633087390008539,0.08118960094432473,0.014811059181530917,0.015598576495420137,0.047427169492384846,0.06511730777886743,0.009090268567415016,0.012124699460617202,0.008690314078883876,0.03151412869304282,0.05299902724618386
500,bump,21,144,1,,9.368640417000279,0.13,fixed,0.13,1.0,0.6,0.06812093296081774,0.08719866279749906,0.05307648883441196,0.05337310313862909,0.056556913825413946,0.07396144909003359,0.054312125652268506,0.05521320770984453,0.21505548836959676,0.10644475304031925,0.42764913326478227
500,bump,22,145,1,,9.440226332983002,0.13,fixed,0.13,1.0,0.6,0.06991546930128908,0.08887243594127758,0.04344956886677109,0.05189780638136293,0.0590317783335292,0.07648964311188407,0.03079466867850167,0.04287367950441854,0.10568667867887271,0.0308248181151628,0.19721491868423316
500,bump,23,146,1,,9.368830209015869,0.13,fixed,0.13,1.0,0.6,0.07092789840902675,0.09088950255692864,0.046216334619461064,0.04622367623733243,0.060625659202068076,0.07607262228759215,0.04309707419013087,0.0433020712094542,0.1862870657100304,0.10780949124740968,0.3860114231326376
500,bump,24,147,1,,9.485670916968957,0.13,fixed,0.13,1.0,0.6,0.07405264631883245,0.09842384939156727,0.030305134877472995,0.04075020297040907,0.059889430252583975,0.0812642869522737,0.03595802188074493,0.04446452629693999,0.06771775899260091,0.050974182108748156,0.15720459782063176
500,bump,25,148,1,,9.498585582943633,0.13,fixed,0.13,1.0,0.6,0.0696263863032277,0.08856985368243418,0.05663387050196156,0.07573662409795759,0.05855524136847322,0.07360001257077842,0.05583097241039825,0.07214168561002691,0.09736867855439912,0.06439246188331671,0.21477025347531845
500,bump,26,149,1,,9.554699457949027,0.13,fixed,0.13,1.0,0.6,0.06893382539138503,0.09146186512169367,0.05960269098160742,0.06048110351318368,0.056544046114399706,0.07709854937888531,0.050859789294565694,0.05195734664647422,0.1693564678508822,0.10293887780983757,0.35691814391471877
500,bump,27,150,1,,9.621742500108667,0.13,fixed,0.13,1.0,0.6,0.05495905958252362,0.07405984681946882,0.06486246867491396,0.06743753902929452,0.04983589582593055,0.06969927210261795,0.05622590388528659,0.05991529173742355,0.11211849599527957,0.03335088578223577,0.20955582047607232
500,bump,28,151,1,,9.312911916989833,0.13,fixed,0.13,1.0,0.6,0.07749795567264621,0.09767402983468074,0.06905876324682092,0.07218994308193392,0.06373548439125519,0.0806543841474639,0.07546058905570141,0.07886872414913317,0.07000116059750694,0.011607079741405513,0.12399598951214173
500,bump,29,152,1,,9.441593417082913,0.13,fixed,0.13,1.0,0.6,0.06546138503796732,0.08499434576867879,0.02804065769986197,0.02921308028440636,0.05584907743190529,0.07225060300383163,0.027042430735060963,0.028468000315251724,0.09605563482328372,0.03318170799167186,0.18387667668494204
500,bump,0,123,1,,9.391812624991871,0.13,fixed,0.13,1.0,0.9,0.0676623697707491,0.0868600314451214,0.021063192039689094,0.02537354254569372,0.03443183375062085,0.04365806964531244,0.022239502602243055,0.02451198874391824,0.07636579279807443,0.07966929472733697,0.2284081918272586
500,bump,1,124,1,,9.401596874929965,0.13,fixed,0.13,1.0,0.9,0.06781070863057752,0.08797240197808459,0.03291727047533777,0.03428997742837489,0.03170831028389771,0.04173863247637671,0.03382024018474161,0.03448446786819389,0.06843443298788221,0.05615759162353495,0.18792406627889102
500,bump,2,125,1,,9.515332499984652,0.13,fixed,0.13,1.0,0.9,0.06986305679440644,0.08931808058301362,0.020078554468671683,0.02186714272819516,0.03879513600681599,0.0507760222435626,0.013217375937141895,0.015218788721488278,0.1261820156613489,0.08113982968506683,0.3160674989283912
500,bump,3,126,1,,9.57748899993021,0.13,fixed,0.13,1.0,0.9,0.07356078463588094,0.09435781938500973,0.035260446371448984,0.035688037264997044,0.031838914047412785,0.04116910487654361,0.028935531785342583,0.02908955811771086,0.07977420244941935,0.11234375025768006,0.2722182763430574
500,bump,4,127,1,,9.562889625085518,0.13,fixed,0.13,1.0,0.9,0.06283657406556792,0.08323016663446248,0.011306694001916195,0.012719037396437058,0.03500304076001803,0.04519635737000856,0.004082906855096491,0.004672560671155006,0.1577404067192144,0.07360135312116312,0.3646390678546118
500,bump,5,128,1,,9.52487020904664,0.13,fixed,0.13,1.0,0.9,0.0718403631664793,0.09285963024906577,0.019427979157595088,0.020960721306754904,0.038943005834387194,0.0530260710093561,0.0171300478653047,0.01719848332727131,0.12063700143568123,0.08461662014588844,0.3099538933307266
500,bump,6,129,1,,9.523884291993454,0.13,fixed,0.13,1.0,0.9,0.06744897645139131,0.08763432358755655,0.014081179950212963,0.014143149213230115,0.03747940273663119,0.05013729432687759,0.015399053255905404,0.016402394186763765,0.15043271606662179,0.10303451219080384,0.38032932792255475
500,bump,7,130,1,,9.603391416952945,0.13,fixed,0.13,1.0,0.9,0.07194054355238887,0.09485699321783714,0.0320713099315606,0.033643150194293564,0.03814374137500244,0.05211796612507121,0.03457649089471948,0.03976407531957386,0.17152735265836738,0.08862375184096671,0.4032693715733165
500,bump,8,131,1,,9.90744933404494,0.13,fixed,0.13,1.0,0.9,0.07382846924986376,0.09839450120422413,0.05969562610723034,0.06032998127616472,0.040516099509765285,0.05667584995265377,0.055252627421055855,0.05699596093978726,0.08856857708181565,0.08232252614751412,0.2521499807137797
500,bump,9,132,1,,9.632800083025359,0.13,fixed,0.13,1.0,0.9,0.07227800993289327,0.09227538688159047,0.026636337246941366,0.030983545384805633,0.037035670945293295,0.04844571692205481,0.02510009247549183,0.02941646144882853,0.13842797467681955,0.08848810455219325,0.3449423264894966
500,bump,10,133,1,,9.649792207987048,0.13,fixed,0.13,1.0,0.9,0.06609665368233614,0.08604702848381053,0.048454454604604624,0.04845917329960572,0.03609240080969363,0.04594526712702028,0.041955828211899915,0.0420966892449644,0.15272143758229761,0.08291158290175504,0.3645888222250343
500,bump,11,134,1,,9.86374312499538,0.13,fixed,0.13,1.0,0.9,0.06823763290480243,0.08636832013018281,0.016197594572892493,0.020170943433853897,0.03618541514459598,0.045431980380927654,0.02494017644183555,0.030336744252148815,0.18353874057512987,0.09215354149731203,0.4277627564520657
500,bump,12,135,1,,9.823812499991618,0.13,fixed,0.13,1.0,0.9,0.06293101306037975,0.08550920728018478,0.025114404801104717,0.02588925256702454,0.03576808692266648,0.04731092379756683,0.026750055764062974,0.028368685734754397,0.1195858861274588,0.07043335997379896,0.29352265575199293
500,bump,13,136,1,,9.808021042030305,0.13,fixed,0.13,1.0,0.9,0.07449620831222986,0.09876999854207227,0.008480905668709848,0.011178757195641249,0.03464415095795209,0.046481617747281476,0.007671954216624144,0.007843493592592102,0.24017166455753491,0.10485950993727489,0.5388833911814568
500,bump,14,137,1,,9.807330749928951,0.13,fixed,0.13,1.0,0.9,0.06936699634732989,0.08653726973713051,0.041946330499846196,0.046979527826712955,0.03530048322141934,0.04677158611571331,0.03424038460804457,0.040644936170322644,0.13809559221580958,0.07833118745938905,0.33423836886629926
500,bump,15,138,1,,9.764895500033163,0.13,fixed,0.13,1.0,0.9,0.07300300452630924,0.09645653629620153,0.0519464426948657,0.05409885433145781,0.03669036175310224,0.05027270013655988,0.03429613986933844,0.04093320657490362,0.08924194535424634,0.10033305818992044,0.2736565271809007
500,bump,16,139,1,,9.884625541977584,0.13,fixed,0.13,1.0,0.9,0.06232037863587405,0.08741374751433277,0.008934959626437866,0.0089373088405721,0.036050591823300684,0.04927566337429038,0.01033623420830887,0.011898486668193193,0.19956522254221165,0.1009193943948502,0.4639574057414181
500,bump,17,140,1,,9.62003241700586,0.13,fixed,0.13,1.0,0.9,0.06825572923618835,0.0889874159818148,0.03449927096292438,0.03452503091642284,0.035670476660832645,0.046508315151648986,0.034802850904764426,0.035630656183246616,0.11726723773487724,0.10537878118322885,0.3261239029612343
500,bump,18,141,1,,9.963374249986373,0.13,fixed,0.13,1.0,0.9,0.06436022754593132,0.08692826506408836,0.041961499383041945,0.04277351522771054,0.03511761923463706,0.04690517935044814,0.026651859420643076,0.026884266275199627,0.09270519821477319,0.0599371583285907,0.234892846341237
500,bump,19,142,1,,9.79925195791293,0.13,fixed,0.13,1.0,0.9,0.06800379849103395,0.09443423354095598,0.025799152746631915,0.029059593803594255,0.03390319555225145,0.04864952111581309,0.03037064571443837,0.03133761458652661,0.17271779297821677,0.10882705117787728,0.4244767241314781
500,bump,20,143,1,,9.818012250005268,0.13,fixed,0.13,1.0,0.9,0.06737098953058293,0.08515775904400011,0.017236464637584437,0.018013730902838195,0.03096024432917705,0.04257279966258867,0.011329537049189042,0.013452596992510077,0.004805050463708049,0.08555933108038394,0.11566453143346869
500,bump,21,144,1,,9.87585300009232,0.13,fixed,0.13,1.0,0.9,0.06802599949181824,0.08638871038974724,0.05548367850721991,0.055654498054606656,0.03586517046197174,0.04696421081526981,0.05648419826088569,0.05733424204362464,0.2316472671316241,0.10610245644521632,0.5249082110870066
500,bump,22,145,1,,9.476763167069294,0.13,fixed,0.13,1.0,0.9,0.06810620979730976,0.08620885094403276,0.046973221142252664,0.05517018035050543,0.036150938394232,0.04671983912240467,0.030148047483822937,0.040240833007366306,0.0925107658277986,0.07679629071019933,0.25279399522557516
500,bump,23,146,1,,9.555941500002518,0.13,fixed,0.13,1.0,0.9,0.06831613757417955,0.08920786188259441,0.05130764758959305,0.05142293905317528,0.036590976709423836,0.045863166539556834,0.04648196969441876,0.04648380573896116,0.20115291333725693,0.1086488568582421,0.47370070161185324
500,bump,24,147,1,,9.654513792018406,0.13,fixed,0.13,1.0,0.9,0.07500608910294625,0.09843329687913427,0.03174289695460142,0.043121021199707905,0.037196062470557685,0.05082135320856273,0.040969948869700845,0.04939450262398341,0.05742903635993302,0.09809627198330939,0.2194401034664467
500,bump,25,148,1,,9.662188042071648,0.13,fixed,0.13,1.0,0.9,0.06892705554873314,0.08756975018945351,0.05997627464268196,0.08046517890568995,0.036004788582451694,0.04543621919787415,0.0580858771816708,0.07413817727195218,0.10112104978809489,0.08931327489207341,0.2813040837593767
500,bump,26,149,1,,9.647083707968704,0.13,fixed,0.13,1.0,0.9,0.06934021708568526,0.09088949065771804,0.06573790028685722,0.06648163040595706,0.03579529201627771,0.048691571435623034,0.05093457799794421,0.05221563857450205,0.18445666583737086,0.11562209460416295,0.45118374428444585
500,bump,27,150,1,,9.710082083009183,0.13,fixed,0.13,1.0,0.9,0.05635409704799059,0.07409447891811752,0.07313845812529074,0.07548602891011923,0.03255600880099105,0.045435257104180074,0.06259297276514708,0.0661680103996298,0.10827963975201105,0.06755249093116233,0.2705198426856176
500,bump,28,151,1,,9.536305749905296,0.13,fixed,0.13,1.0,0.9,0.07740182597714372,0.09685795515090918,0.07277093565441817,0.07454982515539006,0.039464892555380125,0.05019563304203423,0.08026084104473763,0.08150995157813384,0.04908836006161277,0.06861822268355544,0.16961402445706275
500,bump,29,152,1,,9.813340958906338,0.13,fixed,0.13,1.0,0.9,0.06375636206486915,0.08610989414909243,0.028794396969114455,0.030520091039221695,0.034701300839313005,0.04643149429796618,0.026050609901323796,0.028903153943703117,0.08836968356079888,0.0701343972242473,0.2382966959075066
500,sin,0,123,1,,9.721564374980517,0.13,fixed,0.13,1.0,0.0,0.05789713629203829,0.07730655749870795,0.006310685440941599,0.006565795130878609,0.05758116096379368,0.076864656925502,0.005960037329599155,0.006176571535542058,0.06091615751501711,0.050260680897880126,0.10898186288583488
500,sin,1,124,1,,9.676646874984726,0.13,fixed,0.13,1.0,0.0,0.06830115746895947,0.09069832331848267,0.017260259137411138,0.017462621963307154,0.06873470296304589,0.09062178086564229,0.017172870120304662,0.017358869773051736,0.12156450307320688,0.06658391239374566,0.19078244236878084
500,sin,2,125,1,,9.597347166971304,0.13,fixed,0.13,1.0,0.0,0.0749428614149282,0.09777473526446169,0.031267745515907386,0.03725003576501901,0.07486149816540141,0.09767715468281356,0.03151894933618071,0.03735421778351407,0.14404529490731066,0.0318474457386051,0.20732656851077116
500,sin,3,126,1,,9.639382207999006,0.13,fixed,0.13,1.0,0.0,0.07478286598749537,0.09633142626048787,0.029831538579228933,0.030520645278759258,0.07586236698277388,0.09830393408322619,0.02994115256728369,0.030849940346823403,0.08550111079673317,0.09144161412532216,0.16913479031884399
500,sin,4,127,1,,9.827747915987857,0.13,fixed,0.13,1.0,0.0,0.07431878772272937,0.09763539772995565,0.017381482200285348,0.022589628051791735,0.07433067327262435,0.09764931497478546,0.017375387532971187,0.022589325216292946,0.15844831160491302,0.0020071260514005957,0.2240924831864281
500,sin,5,128,1,,9.645540916942991,0.13,fixed,0.13,1.0,0.0,0.07254454389964768,0.09404009439726449,0.011667174168705996,0.01576807036648732,0.07206040907338655,0.09362466084396986,0.010999565119223842,0.015161434618985862,0.12461303206097296,0.04418252201238916,0.1845226431935199
500,sin,6,129,1,,9.70967887493316,0.13,fixed,0.13,1.0,0.0,0.07478341790480478,0.09588914342565252,0.026181122557062286,0.027594994665330115,0.07462906470846903,0.09577774882669116,0.02594157728804314,0.027352252946376276,0.1387976099566154,0.026271268160322457,0.19888017335183011
500,sin,7,130,1,,9.784839542000555,0.13,fixed,0.13,1.0,0.0,0.06470716775244813,0.0882772748714225,0.023399614960113446,0.02898169668764628,0.06469071095438643,0.08824323358546325,0.023295725104338416,0.028848538136029802,0.1159243948402453,0.009728948807820853,0.16439248579414417
500,sin,8,131,1,,9.604791917023249,0.13,fixed,0.13,1.0,0.0,0.07566807229094072,0.09921454202316814,0.04473581205567956,0.060302913668919045,0.07562540565685327,0.09916146435738964,0.044713235946301166,0.06031137817227391,0.10683808774081849,0.00493900195535615,0.1512206124219965
500,sin,9,132,1,,9.487974583986215,0.13,fixed,0.13,1.0,0.0,0.06682338336637113,0.08211504047702325,0.03292916167811888,0.04233959434866247,0.06676860914715443,0.08204962449793897,0.032948120328636366,0.04234901264510289,0.12332718521776065,0.004549953180884229,0.1745021793607179
500,sin,10,133,1,,9.559289791039191,0.13,fixed,0.13,1.0,0.0,0.07077253761247036,0.08837213524666564,0.05388190114335889,0.054118528648309655,0.0707998912647728,0.08850052720731427,0.05416701931394918,0.054387779315516464,0.1466010840955141,0.05055267387285495,0.2161160579712726
500,sin,11,134,1,,9.596120291040279,0.13,fixed,0.13,1.0,0.0,0.057683802002920385,0.07697010468948538,0.03220397024722721,0.0378295174501481,0.05758303691315557,0.07687371074349147,0.03207857373951395,0.0377373938046671,0.13338136296512992,0.008763141061529638,0.18893523440388815
500,sin,12,135,1,,9.625017000013031,0.13,fixed,0.13,1.0,0.0,0.07306563032512503,0.09609975629001632,0.047541560984859066,0.04801569139498147,0.07298907929538112,0.09621953546933446,0.04672010027975859,0.047197736515929976,0.1482184821632132,0.04975655710514561,0.21801343207825313
500,sin,14,137,1,,9.743748083012179,0.13,fixed,0.13,1.0,0.0,0.06711182869336381,0.08623324702301083,0.039286770738342414,0.040519403110759175,0.06743731931086097,0.08675420151035643,0.038954487041248376,0.04016161143522632,0.15516753830443997,0.051400261807000545,0.2278712867927455
500,sin,13,136,1,,9.825793541967869,0.13,fixed,0.13,1.0,0.0,0.07154354736555664,0.09323403914555116,0.01696652747630889,0.017703195833852662,0.07151972777758611,0.09338667824800205,0.016966968219669143,0.01775478599878004,0.23003032139486468,0.02603730660054413,0.3265451531495773
500,sin,15,138,1,,9.770844041951932,0.13,fixed,0.13,1.0,0.0,0.08405841740434772,0.1082508063397398,0.01584749879849623,0.01962535701833667,0.08430084705460042,0.10837028554659507,0.01577242588918315,0.019454411256819612,0.0859963380337786,0.01874276333693113,0.12400677200311408
500,sin,16,139,1,,9.623270040960051,0.13,fixed,0.13,1.0,0.0,0.06482440290575518,0.08377654556940844,0.019568726380092105,0.020228078893119825,0.06487467653855639,0.08380224759743832,0.0195375877062256,0.020213294468375376,0.14500645472422136,0.012169258290989278,0.2055973170487182
500,sin,17,140,1,,9.481485500000417,0.13,fixed,0.13,1.0,0.0,0.07496196191431694,0.0937925423110895,0.017929288233302643,0.01797056110902736,0.07487935255102364,0.09366338782465737,0.01773960465844393,0.01775393980081155,0.14681983568060553,0.0477700910535374,0.21548622212765467
500,sin,18,141,1,,9.59295758290682,0.13,fixed,0.13,1.0,0.0,0.07180019511605573,0.09553430846533643,0.004835486959894997,0.004836954410233379,0.07155701813987088,0.0952038217116383,0.004938239291194746,0.005003857039819405,0.14376432435645048,0.07477805251952754,0.22256558211320962
500,sin,19,142,1,,9.654895292012952,0.13,fixed,0.13,1.0,0.0,0.06930379289276996,0.08868263457682932,0.029729791062827804,0.03786739929935078,0.06927420825919667,0.08864513041975541,0.0296271114793607,0.03783235454065927,0.11097471550608085,0.014773450242601,0.15803726567337942
500,sin,20,143,1,,9.51119941601064,0.13,fixed,0.13,1.0,0.0,0.07336226110260158,0.09491607436841575,0.03209353232686207,0.03213569944787789,0.07331897298659394,0.094944661605673,0.03200138977119038,0.03204536619428193,0.06470887984008522,0.014016970836492232,0.09337140757241522
500,sin,21,144,1,,9.41630245896522,0.13,fixed,0.13,1.0,0.0,0.07142360931289835,0.09073230669233462,0.04049732357637836,0.04846849299715462,0.07143523390547028,0.09081667539119527,0.040424831506759684,0.0483916147969059,0.1867535476405644,0.013856307989735703,0.2645897532091733
500,sin,22,145,1,,9.616798124974594,0.13,fixed,0.13,1.0,0.0,0.06799362245377547,0.08687005992896989,0.014296055648388872,0.015395915791887035,0.06824800504116944,0.08710991554487864,0.013059936142154616,0.014378545121943725,0.09457872040671678,0.0670910473905782,0.15896647321289165
500,sin,23,146,1,,9.44576862489339,0.13,fixed,0.13,1.0,0.0,0.06926663627946386,0.08652500969783546,0.03991749182298254,0.04901081988591771,0.06917948051692262,0.08661027427725947,0.03984507665127479,0.04900630106998935,0.1352436041321079,0.047632331041026564,0.19993738247733664
500,sin,24,147,1,,9.453093750053085,0.13,fixed,0.13,1.0,0.0,0.06530389448847902,0.09093014082280505,0.024449285915952412,0.02754837745552673,0.06528042317655985,0.09079001257308592,0.024531409978221674,0.027572429448088357,0.07055236336390402,0.025991471521461237,0.10546308372692846
500,sin,25,148,1,,9.424207833013497,0.13,fixed,0.13,1.0,0.0,0.06940681000248233,0.08990787384617507,0.047545884593504395,0.04758203831170715,0.06921824778653157,0.08972987347731486,0.047692932893198536,0.047741963293532017,0.0997078895622131,0.032134634816191186,0.14682397923043675
500,sin,26,149,1,,9.413917333935387,0.13,fixed,0.13,1.0,0.0,0.07204733123824274,0.09504964302989244,0.03918058892084342,0.03919356648800109,0.07231209505576566,0.09573437789441623,0.03912600637964503,0.03913816327538121,0.1374016481415331,0.04947499670339128,0.2034725709336096
500,sin,27,150,1,,9.46905199997127,0.13,fixed,0.13,1.0,0.0,0.06152460444580306,0.08552497889662092,0.0529546608034952,0.05356725771146237,0.061605308777278905,0.08561908906591628,0.052973573726147416,0.05357320365514755,0.12043207823042368,0.014961011067975285,0.17133038656560204
500,sin,28,151,1,,9.36058666696772,0.13,fixed,0.13,1.0,0.0,0.07442288501329157,0.09647111466756934,0.03322283568990092,0.03491289964458343,0.07515155780049577,0.09698971529273503,0.03292038061298541,0.03450168177514013,0.059399419776796525,0.06196530733989903,0.11768930399693951
500,sin,29,152,1,,9.485901959007606,0.13,fixed,0.13,1.0,0.0,0.07663229637304324,0.09780986396763891,0.0064344093416952575,0.007953255305788023,0.07671159901478232,0.09782900474421286,0.00644502105228284,0.007990395353394074,0.11410654958257127,0.009370656698779806,0.16179751516000238
500,sin,0,123,1,,9.447804416995496,0.13,fixed,0.13,1.0,0.3,0.07003150966410854,0.08873714767450315,0.017956995230026696,0.024213270381582067,0.06605397610188804,0.0838219215020269,0.018275133081914197,0.023917012954468755,0.07781733398306057,0.01931199541087336,0.1244927394485719
500,sin,1,124,1,,9.398023917106912,0.13,fixed,0.13,1.0,0.3,0.07044587567020627,0.0900792063938907,0.02896406828097664,0.029530140267967433,0.0665497178726841,0.08536966969971324,0.029077668495193887,0.02950244945635396,0.0909246673174966,0.026330423849876328,0.12867367887725872
500,sin,2,125,1,,9.266462249914184,0.13,fixed,0.13,1.0,0.3,0.07325991762385307,0.09437469790212145,0.01493230908501375,0.017191111509728643,0.07310575228879111,0.09391670012023504,0.012686939670450315,0.01539160458712463,0.12394316513641324,0.015241128666702797,0.18929183238941222
500,sin,3,126,1,,9.342226749984547,0.13,fixed,0.13,1.0,0.3,0.06866557481917264,0.08848252928083726,0.025921236216392085,0.025932946914693666,0.06262272992549213,0.08151501191576548,0.024695992423324542,0.024774304328922237,0.06675958877270094,0.04584651298408987,0.12963335223329142
500,sin,4,127,1,,9.149019542033784,0.13,fixed,0.13,1.0,0.3,0.06649776725634325,0.08560246203348079,0.009244545070871135,0.009269536303987129,0.06523137727506055,0.08300802203070365,0.00786803450254503,0.008158200973274287,0.14690268717881827,0.036456170754308515,0.23337158790406332
500,sin,5,128,1,,9.244791915989481,0.13,fixed,0.13,1.0,0.3,0.07233169621432434,0.09326209951336846,0.01940573631727105,0.019574953749953414,0.06924064072727965,0.09074817179392469,0.01912409368440926,0.01913719348679392,0.13194722237430168,0.006744593911828023,0.19735631118085495
500,sin,6,129,1,,9.418809417053126,0.13,fixed,0.13,1.0,0.3,0.07146946206865774,0.09423329099416598,0.013726538114983589,0.013981673965679823,0.07088402535965387,0.09403599634373175,0.014757831715981329,0.015259008647098627,0.12648743109056293,0.046408356213823276,0.21051787959034202
500,sin,7,130,1,,9.395025333971716,0.13,fixed,0.13,1.0,0.3,0.07785325401839063,0.10312901284674555,0.031159754080149815,0.031175534485945806,0.07517821174622943,0.10102802406413319,0.03359945302279366,0.03365708572468683,0.14156327873802543,0.07164575918126556,0.24839649019789717
500,sin,8,131,1,,9.42473270802293,0.13,fixed,0.13,1.0,0.3,0.08137208230623605,0.10799194086343769,0.05454224602578539,0.054750627184436906,0.07745139424598725,0.10461438818699212,0.05411869055380891,0.054531256707258516,0.08889393096243647,0.0320968307538923,0.14851437613490362
500,sin,9,132,1,,9.348920791991986,0.13,fixed,0.13,1.0,0.3,0.07447620325910126,0.09572747639769721,0.03040333841620524,0.03267418950584089,0.0709714548729925,0.09127854328075631,0.03155800856329982,0.03377154707655672,0.14598814571192342,0.019085654990485756,0.22326686358895637
500,sin,10,133,1,,9.244068583007902,0.13,fixed,0.13,1.0,0.3,0.07211009931386077,0.09144981311175232,0.037045324167208404,0.03728896796212737,0.07008268304105003,0.08848472069741169,0.034411287199962004,0.0345844150658327,0.1485423642118826,0.029571628622664603,0.2320721372393904
500,sin,11,134,1,,9.199224708019756,0.13,fixed,0.13,1.0,0.3,0.07165977968970642,0.0917925007900991,0.011846170727814354,0.01214819665595372,0.06861418167316483,0.08902224410845683,0.013728015961752327,0.0141000456542789,0.17729617923799013,0.03948920364961955,0.2784760115958662
500,sin,12,135,1,,9.239522291929461,0.13,fixed,0.13,1.0,0.3,0.06536056266301678,0.08769645802183934,0.01635860784636578,0.017616516716030144,0.06474566904960749,0.08673149609424519,0.015783593378816407,0.01732767137089676,0.12163094554496978,0.0016772946267840094,0.18019569048475892
500,sin,13,136,1,,9.370881542097777,0.13,fixed,0.13,1.0,0.3,0.07117165503321732,0.0931163600275546,0.009695255601606778,0.01010755485388719,0.0651073901628845,0.08593507623317376,0.007422599640477978,0.008066513884375182,0.24442265735003255,0.034752053186284604,0.37325471242301606
500,sin,14,137,1,,9.340356625034474,0.13,fixed,0.13,1.0,0.3,0.06922248918812883,0.08899980342147493,0.036427840897951924,0.038459514943794695,0.06568290962444422,0.08579142188606097,0.03509030294088644,0.0368865932774061,0.15748732475804317,0.0035876369969860544,0.23379141316393046
500,sin,15,138,1,,9.282799792010337,0.13,fixed,0.13,1.0,0.3,0.06496176035338098,0.08981026352537211,0.042956226707674405,0.046636727988714786,0.06139994981452721,0.08664601947342632,0.038247914064906574,0.0435188750512008,0.06635251353747418,0.03631689688862988,0.12081794461748718
500,sin,16,139,1,,9.277978208032437,0.13,fixed,0.13,1.0,0.3,0.07224970795368717,0.0951528666930903,0.006611712908337841,0.00908767438478445,0.0713847970487869,0.09310771556295447,0.008828565445752057,0.010979564928696837,0.1667576915445509,0.07154529602191162,0.2822391484549234
500,sin,17,140,1,,9.190520750009455,0.13,fixed,0.13,1.0,0.3,0.071828777153527,0.09423462351195619,0.02960230061185154,0.029983991629065492,0.0690479503570277,0.08961724185459241,0.030377292085829177,0.03158320383201765,0.11227705284176726,0.01815364206051473,0.17370106066022106
500,sin,18,141,1,,9.076795208035037,0.13,fixed,0.13,1.0,0.3,0.061046037187212215,0.08359782006126885,0.031270596582959165,0.031282051706656724,0.0592579016661533,0.08047269440226791,0.026169357657550796,0.026461684345558983,0.12517733243617002,0.04315043632351839,0.17702769775193508
500,sin,19,142,1,,9.159931874950416,0.13,fixed,0.13,1.0,0.3,0.06870567198717703,0.0937755777580192,0.024376421285183136,0.02573441964259678,0.06581648589261764,0.08923296344856044,0.025704565005433944,0.02653688427890224,0.14967475944657183,0.07525761937651607,0.26176648579714235
